id_product;id_supplier;id_manufacturer;id_category_default;id_shop_default;id_tax_rules_group;on_sale;online_only;ean13;upc;ecotax;quantity;minimal_quantity;price;wholesale_price;unity;unit_price_ratio;additional_shipping_cost;reference;supplier_reference;location;width;height;depth;weight;out_of_stock;quantity_discount;customizable;uploadable_files;text_fields;active;redirect_type;id_product_redirected;available_for_order;available_date;condition;show_price;indexed;visibility;cache_is_pack;cache_has_attachments;is_virtual;cache_default_attribute;date_add;date_upd;advanced_stock_management;
"656";"0";"0";"2";"1";"1";"0";"0";"6281100083061";"";"0.000000";"0";"1";"1.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"657";"0";"0";"2";"1";"1";"0";"0";"6281100083146";"";"0.000000";"0";"1";"1.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"658";"0";"0";"64";"1";"1";"0";"0";"8901537025127";"";"0.000000";"0";"1";"13.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-20 16:37:35";"0";
"659";"0";"0";"64";"1";"1";"0";"0";"8901537024014";"";"0.000000";"0";"1";"16.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-20 16:33:19";"0";
"660";"0";"0";"2";"1";"1";"0";"0";"6281022101027";"";"0.000000";"0";"1";"7.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"661";"0";"0";"2";"1";"1";"0";"0";"6281022101133";"";"0.000000";"0";"1";"1.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"662";"0";"0";"2";"1";"1";"0";"0";"6281022102604";"";"0.000000";"0";"1";"3.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"663";"0";"0";"2";"1";"1";"0";"0";"6281022102055";"";"0.000000";"0";"1";"2.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"664";"0";"0";"2";"1";"1";"0";"0";"6281022102086";"";"0.000000";"0";"1";"2.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"665";"0";"0";"2";"1";"1";"0";"0";"6281022102642";"";"0.000000";"0";"1";"2.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"666";"0";"0";"2";"1";"1";"0";"0";"6281022102611";"";"0.000000";"0";"1";"3.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"667";"0";"0";"2";"1";"1";"0";"0";"6281022102062";"";"0.000000";"0";"1";"2.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"668";"0";"0";"2";"1";"1";"0";"0";"5760466747301";"";"0.000000";"0";"1";"5.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"669";"0";"0";"2";"1";"1";"0";"0";"5760466754309";"";"0.000000";"0";"1";"4.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"670";"0";"0";"2";"1";"1";"0";"0";"5760466747288";"";"0.000000";"0";"1";"4.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"671";"0";"0";"2";"1";"1";"0";"0";"6281022101188";"";"0.000000";"0";"1";"1.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"672";"0";"0";"2";"1";"1";"0";"0";"6281022101089";"";"0.000000";"0";"1";"7.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"673";"0";"0";"2";"1";"1";"0";"0";"6281022101126";"";"0.000000";"0";"1";"1.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"674";"0";"0";"2";"1";"1";"0";"0";"6281022103816";"";"0.000000";"0";"1";"1.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"675";"0";"0";"2";"1";"1";"0";"0";"6291100212781";"";"0.000000";"0";"1";"5.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"676";"0";"0";"2";"1";"1";"0";"0";"6291100213467";"";"0.000000";"0";"1";"6.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"677";"0";"0";"2";"1";"1";"0";"0";"6291100213146";"";"0.000000";"0";"1";"9.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"678";"0";"0";"54";"1";"1";"0";"0";"4006067087059";"";"0.000000";"0";"1";"28.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-22 10:00:46";"0";
"679";"0";"0";"54";"1";"1";"0";"0";"4006067920271";"";"0.000000";"0";"1";"49.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-22 09:59:45";"0";
"680";"0";"0";"54";"1";"1";"0";"0";"4006067920448";"";"0.000000";"0";"1";"49.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-22 09:52:28";"0";
"681";"0";"0";"2";"1";"1";"0";"0";"40307381";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"682";"0";"0";"54";"1";"1";"0";"0";"4006067060977";"";"0.000000";"0";"1";"27.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-22 09:58:17";"0";
"683";"0";"0";"54";"1";"1";"0";"0";"4006067084102";"";"0.000000";"0";"1";"28.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-22 09:54:45";"0";
"684";"0";"0";"54";"1";"1";"0";"0";"4006067084300";"";"0.000000";"0";"1";"26.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-22 09:55:47";"0";
"685";"0";"0";"2";"1";"1";"0";"0";"40306445";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"686";"0";"0";"2";"1";"1";"0";"0";"40306452";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"687";"0";"0";"54";"1";"1";"0";"0";"4006067084225";"";"0.000000";"0";"1";"27.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-22 09:56:52";"0";
"688";"0";"0";"2";"1";"1";"0";"0";"4030600024690";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"689";"0";"0";"2";"1";"1";"0";"0";"40306551";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"690";"0";"0";"2";"1";"1";"0";"0";"4030600027820";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"691";"0";"0";"2";"1";"1";"0";"0";"4030600031681";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"692";"0";"0";"2";"1";"1";"0";"0";"40306810";"";"0.000000";"0";"1";"10.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"693";"0";"0";"2";"1";"1";"0";"0";"8901537025110";"";"0.000000";"0";"1";"26.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"694";"0";"0";"2";"1";"1";"0";"0";"6297000244808";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"695";"0";"0";"2";"1";"1";"0";"0";"6281022104493";"";"0.000000";"0";"1";"1.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"696";"0";"0";"2";"1";"1";"0";"0";"6281022104479";"";"0.000000";"0";"1";"1.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"697";"0";"0";"2";"1";"1";"0";"0";"4005808828081";"";"0.000000";"0";"1";"11.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"698";"0";"0";"2";"1";"1";"0";"0";"6921734995896";"";"0.000000";"0";"1";"3.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"699";"0";"0";"2";"1";"1";"0";"0";"6295120005538";"";"0.000000";"0";"1";"23.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"700";"0";"0";"85";"1";"1";"0";"0";"50158928";"";"0.000000";"0";"1";"18.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-23 11:16:10";"0";
"701";"0";"0";"2";"1";"1";"0";"0";"50158911";"";"0.000000";"0";"1";"13.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"702";"0";"0";"17";"1";"1";"0";"0";"5000146059783";"";"0.000000";"0";"1";"17.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:08:46";"0";
"703";"0";"0";"2";"1";"1";"0";"0";"50158935";"";"0.000000";"0";"1";"26.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"704";"0";"0";"2";"1";"1";"0";"0";"6001106298500";"";"0.000000";"0";"1";"5.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"705";"0";"0";"2";"1";"1";"0";"0";"5000158064713";"";"0.000000";"0";"1";"25.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"706";"0";"0";"2";"1";"1";"0";"0";"6295120012468";"";"0.000000";"0";"1";"8.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"707";"0";"0";"2";"1";"1";"0";"0";"6295120012451";"";"0.000000";"0";"1";"8.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"708";"0";"0";"2";"1";"1";"0";"0";"6295120012574";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"709";"0";"0";"2";"1";"1";"0";"0";"6295120018866";"";"0.000000";"0";"1";"8.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"710";"0";"0";"2";"1";"1";"0";"0";"6295120010730";"";"0.000000";"0";"1";"8.750000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"711";"0";"0";"2";"1";"1";"0";"0";"6295120011379";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"712";"0";"0";"2";"1";"1";"0";"0";"50158904";"";"0.000000";"0";"1";"7.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"713";"0";"0";"17";"1";"1";"0";"0";"5000146059790";"";"0.000000";"0";"1";"17.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:19:15";"0";
"714";"0";"0";"17";"1";"1";"0";"0";"6295120012369";"";"0.000000";"0";"1";"17.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:20:48";"0";
"715";"0";"0";"2";"1";"1";"0";"0";"5000158063709";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"716";"0";"0";"2";"1";"1";"0";"0";"6295120005170";"";"0.000000";"0";"1";"11.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"717";"0";"0";"2";"1";"1";"0";"0";"95508184";"";"0.000000";"0";"1";"10.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"718";"0";"0";"2";"1";"1";"0";"0";"6295120005156";"";"0.000000";"0";"1";"10.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"719";"0";"0";"2";"1";"1";"0";"0";"6001106108991";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"720";"0";"0";"17";"1";"1";"0";"0";"6295120012376";"";"0.000000";"0";"1";"17.500000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:17:02";"0";
"721";"0";"0";"17";"1";"1";"0";"0";"6295120001400";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:05:17";"0";
"722";"0";"0";"17";"1";"1";"0";"0";"6295120001455";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:14:47";"0";
"723";"0";"0";"17";"1";"1";"0";"0";"6295120001356";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:11:19";"0";
"724";"0";"0";"85";"1";"1";"0";"0";"6295120005279";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:13:59";"0";
"725";"0";"0";"17";"1";"1";"0";"0";"6295120011539";"";"0.000000";"0";"1";"15.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"404";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"2013-09-26 20:12:35";"0";
"726";"0";"0";"2";"1";"1";"0";"0";"6001106114329";"";"0.000000";"0";"1";"15.250000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
"727";"0";"0";"2";"1";"1";"0";"0";"50158188";"";"0.000000";"0";"1";"13.000000";"0.000000";"";"0.000000";"0.00";"";"";"";"0.000000";"0.000000";"0.000000";"0.000000";"2";"0";"0";"0";"0";"1";"";"0";"1";"0000-00-00";"new";"1";"1";"both";"0";"0";"0";"0";"2013-07-15 00:12:33";"0000-00-00 00:00:00";"0";
