id;Active (0/1);Name*;Categories (x,y,z,...);Price tax excl. Or Price tax excl;Tax rules id;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyy-mm-dd);Discount to (yyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Weight;Quantity;Short description;Description;Tags (x,y,z,...);Meta-title;Meta-keywords;Meta-description;URL rewritten;Text when in-stock;Text if back-order allowed;Image URLs (x,y,z,...);Feature;Only available online
;1;AMERICANA SHISH KABAB MUTTON 600G;Home;22.2500;;;;;;;;;;;;6281050115256;;;;;;;;;;;;In stock;;;;
;1;AMERICANA CHICKEN FRIES 250G;Home;16.7500;;;;;;;;;;;;6281050114839;;;;;;;;;;;;In stock;;;;
;1;PALMOLIVE MINERAL MASSAGE 250G;Home;12.5000;;;;;;;;;;;;8714789514635;;;;;;;;;;;;In stock;;;;
;1;DUREX PLAY 2IN1 MESSAGE 200ML;Home;31.0000;;;;;;;;;;;;5038483960684;;;;;;;;;;;;In stock;;;;
;1;PALMOLIVE SHOWER CREAM OLIVE & MILK  2502ML;Home;11.0000;;;;;;;;;;;;8003520028365;;;;;;;;;;;;In stock;;;;
;1;MCCAIN WEDGES 750G;Home;14.5000;;;;;;;;;;;;8710438079265;;;;;;;;;;;;In stock;;;;
;1;Golden Alex - Cut Green Beans 400gm;Home;3.5000;;;;;;;;;;;;783963002204;;;;;;;;;;;;In stock;;;;
;1;WHISKAS CHIC&TUNA 1.4KG HAIRBALL;Home;28.0000;;;;;;;;;;;;8853301400114;;;;;;;;;;;;In stock;;;;
;1;AL MARAI ORANGE & CARROT 200ML;Home;1.5000;;;;;;;;;;;;6281007030830;;;;;;;;;;;;In stock;;;;
;1;MODERN BAKERY ENERGY BAR PEANUT;Home;170;;;;;;;;;;;;6.2500;;;;;;;;;;;;In stock;;;;
;1;MODERN BAKERY ENERGY BAR CRANBERRY;Home;7;;;;;;;;;;;;4.0000;;;;;;;;;;;;In stock;;;;
;1;MODERN BAKERY ENERGY BAR MANGO;Home;7;;;;;;;;;;;;4.0000;;;;;;;;;;;;In stock;;;;
;1;FANTA ORANGE 355ML LE;Home;1.5000;;;;;;;;;;;;5449000043405;;;;;;;;;;;;In stock;;;;
;1;FREEZ ICE LEMON 275ML;Home;3.2500;;;;;;;;;;;;762571500043;;;;;;;;;;;;In stock;;;;
;1;RENUZIT RENEW AFTER THE RAIN;Home;17.0000;;;;;;;;;;;;023400998210;;;;;;;;;;;;In stock;;;;
;1;PEARS HAND WASH HYPOALLERGENIC 237ML;Home;9.2500;;;;;;;;;;;;8901030005237;;;;;;;;;;;;In stock;;;;
;1;RENUZIT SUPER ODOR NEUTRALIZER;Home;6.0000;;;;;;;;;;;;023400350001;;;;;;;;;;;;In stock;;;;
;1;AL BAWADI EGGS 15 PCS;Home;11.5000;;;;;;;;;;;;6473040040024;;;;;;;;;;;;In stock;;;;
;1;ACQUA MORELLI SPARKLING WATER 750ML;Home;7.0000;;;;;;;;;;;;4025127029327;;;;;;;;;;;;In stock;;;;
;1;ACQUA MORELLI SPARKLING WATER 250ML;Home;4.2500;;;;;;;;;;;;42265436;;;;;;;;;;;;In stock;;;;
;1;DUNHILL CARLTON BLEND 1MG;Home;10.0000;;;;;;;;;;;;76124006;;;;;;;;;;;;In stock;;;;
;1;PASEO ELEGANT KITCHEN TOWEL 2 ROLLS;Home;11.0000;;;;;;;;;;;;8993053411027;;;;;;;;;;;;In stock;;;;
;1;PASEO ELEGANT BATHROOM 10 ROLLS;Home;18.2500;;;;;;;;;;;;8993053211092;;;;;;;;;;;;In stock;;;;
;1;PASEO ELEGANT BATHROOM 4 ROLLS;Home;12.7500;;;;;;;;;;;;8993053211122;;;;;;;;;;;;In stock;;;;
;1;PASEO ELEGANT BATHROOM 4 ROLLS;Home;12.2500;;;;;;;;;;;;8993053211108;;;;;;;;;;;;In stock;;;;
;1;PASEO ELEGANT BATHROOM 2 ROLLS;Home;6.0000;;;;;;;;;;;;8993053211115;;;;;;;;;;;;In stock;;;;
;1;RYMAH BASMATI RICE 5KG;Home;65.0000;;;;;;;;;;;;2800002688132;;;;;;;;;;;;In stock;;;;
;1;RYMAH BASMATI RICE 2KG;Home;26.0000;;;;;;;;;;;;9854566322318;;;;;;;;;;;;In stock;;;;
;1;FRUTESSA STRAWBERRY JAM 420G;Home;6.0000;;;;;;;;;;;;8713500005674;;;;;;;;;;;;In stock;;;;
;1;LACTASOY SOYMILK HI CALCIUM;Home;2.5000;;;;;;;;;;;;8850267112143;;;;;;;;;;;;In stock;;;;
;1;STORM 300ML;Home;1.0000;;;;;;;;;;;;5449000200082;;;;;;;;;;;;In stock;;;;
;1;AMERICAN CLASSIC WHOLE MUSHHROOMS  400G;Home;4.5000;;;;;;;;;;;;6901009000265;;;;;;;;;;;;In stock;;;;
;1;STORM 2.25L;Home;4.0000;;;;;;;;;;;;5449000203601;;;;;;;;;;;;In stock;;;;
;1;TOWER SHORTHAND BOOK;Home;3.5000;;;;;;;;;;;;6291019007492;;;;;;;;;;;;In stock;;;;
;1;SONY CD-RW;Home;8.0000;;;;;;;;;;;;4901780860272;;;;;;;;;;;;In stock;;;;
;1;BUNNY-LUV PEELED CARROTS 340G;Home;7.7500;;;;;;;;;;;;033383666006;;;;;;;;;;;;In stock;;;;
;1;SADIA CHICKEN BURGERS 672G;Home;24.2500;;;;;;;;;;;;7893000452763;;;;;;;;;;;;In stock;;;;
;1;NIVEA MEN STRESS PROTECT DEO SPRAY 150ML;Home;13.2500;;;;;;;;;;;;4005808716937;;;;;;;;;;;;In stock;;;;
;1;HAWANA DISPOSAABLE TIPS SHEESHA;Home;10.0000;;;;;;;;;;;;6294002550692;;;;;;;;;;;;In stock;;;;
;1;LOYAL PLAYING CARDS;Home;5.5000;;;;;;;;;;;;1000002708811;;;;;;;;;;;;In stock;;;;
;1;COOL & COOL HAND SANITIZER FLORA FRESH 60ML;Home;8.0000;;;;;;;;;;;;5060068551147;;;;;;;;;;;;In stock;;;;
;1;COOL & COOL TRAVELLING WIPES ALCOHOL FREE;Home;3.7500;;;;;;;;;;;;5060068550850;;;;;;;;;;;;In stock;;;;
;1;VINYL DISPOSABLE VINYL GLOVES SIZE L;Home;15.0000;;;;;;;;;;;;1112079540130;;;;;;;;;;;;In stock;;;;
;1;AMERICANA CHICKEN KIEV WITH GARLIC BUTTER;Home;28.0000;;;;;;;;;;;;6281050114150;;;;;;;;;;;;In stock;;;;
;1;AMERICANA CHICKEN BALLS 336G;Home;14.7500;;;;;;;;;;;;6281050114129;;;;;;;;;;;;In stock;;;;
;1;AMERICANA CHICKEN STRIPS 750G;Home;32.0000;;;;;;;;;;;;6281050114891;;;;;;;;;;;;In stock;;;;
;1;MANI SALTED CASHEWS 13G;Home;1.2500;;;;;;;;;;;;6294008140255;;;;;;;;;;;;In stock;;;;
;1;MANI SALTED PEANUTS 13G;Home;1.2500;;;;;;;;;;;;6294008140248;;;;;;;;;;;;In stock;;;;
