id;Active (0/1);Name*;Categories (x,y,z,...);Price tax excl. Or Price tax excl;Tax rules id;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyy-mm-dd);Discount to (yyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Weight;Quantity;Short description;Description;Tags (x,y,z,...);Meta-title;Meta-keywords;Meta-description;URL rewritten;Text when in-stock;Text if back-order allowed;Image URLs (x,y,z,...);Feature;Only available online
;1;SBYDER LONE NOTE BOOK;Home;4;;;;;;;;;;;;9355265267882;;;;;;;;;;;;In stock;;;;
;1;NOTE BOOK 210MMX297MM;Home;4;;;;;;;;;;;;6291019165512;;;;;;;;;;;;In stock;;;;
;1;LIQUID GLUE 180ML;Home;4.5;;;;;;;;;;;;6291019894177;;;;;;;;;;;;In stock;;;;
;1;OCEAN WORLD WHITE GLUE 60G;Home;4.5;;;;;;;;;;;;6939540518321;;;;;;;;;;;;In stock;;;;
;1;COCA COLA CAN 355ML;Home;1.5;;;;;;;;;;;;5449000043382;;;;;;;;;;;;In stock;;;;
;1;MOUNTAIN DEW DIET;Home;1.5;;;;;;;;;;;;012000019586;;;;;;;;;;;;In stock;;;;
;1;AL BAWADI FRESH EGGS;Home;5;;;;;;;;;;;;6473040040031;;;;;;;;;;;;In stock;;;;
;1;SNYDER`S PRETZEL PIECES CHEDDAR CHEESE;Home;5.5;;;;;;;;;;;;077975503485;;;;;;;;;;;;In stock;;;;
;1;SNYDER`S PRETZEL PIECES HOT BUFFALO WING;Home;5.5;;;;;;;;;;;;077975084809;;;;;;;;;;;;In stock;;;;
;1;MAZAYA GRAPE MOLASSES SHISHA;Home;4;;;;;;;;;;;;6253345300036;;;;;;;;;;;;In stock;;;;
;1;MAZAYA BLACK GRAPE MOLASSES SHISHA;Home;4;;;;;;;;;;;;6253345300043;;;;;;;;;;;;In stock;;;;
;1;JEEMA PURE DRINKING WATER 1.5L;Home;1.75;;;;;;;;;;;;6291100310012;;;;;;;;;;;;In stock;;;;
;1;JEEMA PURE DRINKING WATER 600ML;Home;1;;;;;;;;;;;;6291100310036;;;;;;;;;;;;In stock;;;;
;1;JEEMA PURE DRINKING WATER 300ML;Home;0.75;;;;;;;;;;;;6291100310616;;;;;;;;;;;;In stock;;;;
;1;DANO JUICE MILK 5 VITAMINS 1 LTR;Home;7.5;;;;;;;;;;;;6281022101034;;;;;;;;;;;;In stock;;;;
;1;ISOSTAR RED FRUITS 500 ML;Home;8.25;;;;;;;;;;;;3175681036383;;;;;;;;;;;;In stock;;;;
;1;ISOSTAR LEMON 500 ML;Home;8.25;;;;;;;;;;;;3175681017061;;;;;;;;;;;;In stock;;;;
;1;CRUNCHOS SUNFLOWER SEEDS 100G;Home;6;;;;;;;;;;;;5038572270045;;;;;;;;;;;;In stock;;;;
;1;CLOTH CLIP HANGER;Home;18;;;;;;;;;;;;6291105080767;;;;;;;;;;;;In stock;;;;
;1;STEEL SCRUBBER;Home;2;;;;;;;;;;;;6928769400067;;;;;;;;;;;;In stock;;;;
;1;STEEL HANGER LAUNDRY X10;Home;8;;;;;;;;;;;;6291105082518;;;;;;;;;;;;In stock;;;;
;1;MOP BUCKET;Home;18.5;;;;;;;;;;;;6291105083454;;;;;;;;;;;;In stock;;;;
;1;PLASTIC BASIN;Home;9.5;;;;;;;;;;;;6291105087414;;;;;;;;;;;;In stock;;;;
;1;CLEANINESS CLOTHS SPONCH X2;Home;4.5;;;;;;;;;;;;6291105086639;;;;;;;;;;;;In stock;;;;
;1;TOILET BRUSH SET;Home;10;;;;;;;;;;;;6291105080408;;;;;;;;;;;;In stock;;;;
;1;KITCHEN TOWEL 12PCS;Home;14.5;;;;;;;;;;;;6291105086769;;;;;;;;;;;;In stock;;;;
;1;LOOFA WOOD HANDLE M;Home;7;;;;;;;;;;;;6291105082983;;;;;;;;;;;;In stock;;;;
;1;AIRPORT MOP COLOR;Home;22;;;;;;;;;;;;6291105083409;;;;;;;;;;;;In stock;;;;
;1;FLOOR WIPER PLASTIC;Home;9.75;;;;;;;;;;;;6291105087551;;;;;;;;;;;;In stock;;;;
;1;MOP KENTEKY WHITE FINE;Home;15;;;;;;;;;;;;6291105087339;;;;;;;;;;;;In stock;;;;
;1;MOP KENTAKY FINE 44CM;Home;16.75;;;;;;;;;;;;6291105087315;;;;;;;;;;;;In stock;;;;
;1;SQUEEZ MOP METAL;Home;18.5;;;;;;;;;;;;6291105083485;;;;;;;;;;;;In stock;;;;
;1;PLUNGER F/C TOILET;Home;6;;;;;;;;;;;;6291105081924;;;;;;;;;;;;In stock;;;;
;1;CLOTH CLIP 12 PCS;Home;5;;;;;;;;;;;;6291105080729;;;;;;;;;;;;In stock;;;;
;1;DUST PAN SET;Home;10;;;;;;;;;;;;6291105081269;;;;;;;;;;;;In stock;;;;
;1;HAND WIPER;Home;6.5;;;;;;;;;;;;6291105086974;;;;;;;;;;;;In stock;;;;
;1;SPONCH KANGLIAI 3 PCS;Home;5;;;;;;;;;;;;6291105086646;;;;;;;;;;;;In stock;;;;
;1;SCOURING PAD 5 PCS;Home;5;;;;;;;;;;;;6291105086264;;;;;;;;;;;;In stock;;;;
;1;CLOTH DRYER;Home;65;;;;;;;;;;;;629110508811;;;;;;;;;;;;In stock;;;;
;1;LOOFA GREEN;Home;5;;;;;;;;;;;;6956491506382;;;;;;;;;;;;In stock;;;;
;1;CARTE D`OR CHOCOLATE CARNIVAL 900ML;Home;23.5;;;;;;;;;;;;8690637003691;;;;;;;;;;;;In stock;;;;
;1;CARTE D`OR COOKIES 900ML;Home;23.5;;;;;;;;;;;;8690637003370;;;;;;;;;;;;In stock;;;;
;1;CARTE D`OR HAZELNUT 900ML;Home;23.5;;;;;;;;;;;;8690637002328;;;;;;;;;;;;In stock;;;;
;1;ALGIDA CORNETTO DISC-VAN CAR 105G;Home;7;;;;;;;;;;;;8690637074707;;;;;;;;;;;;In stock;;;;
;1;ALGIDA CORNETTO IN LOVE 130ML;Home;7.5;;;;;;;;;;;;8690637577192;;;;;;;;;;;;In stock;;;;
;1;GREEN CROSS ALCOHOL 500 ML;Home;9;;;;;;;;;;;;4800047860010;;;;;;;;;;;;In stock;;;;
;1;CASINO ETHYL ALCOHOL 70% 250ML;Home;9;;;;;;;;;;;;4800011121550;;;;;;;;;;;;In stock;;;;
;1;DOWNY CONC GENTLE 1L;Home;17;;;;;;;;;;;;5410076516421;;;;;;;;;;;;In stock;;;;
;1;SPRITE LIMITED EDITION 355ML;Home;1.5;;;;;;;;;;;;5449000043429;;;;;;;;;;;;In stock;;;;
;1;SADIA FROZEN CHICKEN 1100G;Home;19;;;;;;;;;;;;7893000558168;;;;;;;;;;;;In stock;;;;
;1;SCOTCH BRITE 3M GLOVES SMALL;Home;9;;;;;;;;;;;;6297000036106;;;;;;;;;;;;In stock;;;;
;1;ALMARAI MIXED ORANGE 1.75L;Home;11.5;;;;;;;;;;;;6281007027670;;;;;;;;;;;;In stock;;;;
;1;ARIEL GREEN 3KG;Home;39;;;;;;;;;;;;4015600296698;;;;;;
